2026-03-29 00:03:15 [tomcat-handler-11] INFO  : Session closing: 824e16d8-107d-9b65-05fd-8549b255ae08 - reason: null
2026-03-29 12:52:19 [main] INFO  : HHH000412: Hibernate ORM core version 6.5.2.Final
2026-03-29 12:52:19 [main] INFO  : HHH000026: Second-level cache disabled
2026-03-29 12:52:19 [main] INFO  : No LoadTimeWeaver setup: ignoring JPA class transformer
2026-03-29 12:52:19 [main] INFO  : HikariPool-1 - Starting...
2026-03-29 12:52:19 [main] INFO  : HikariPool-1 - Added connection org.mariadb.jdbc.Connection@7ce760af
2026-03-29 12:52:19 [main] INFO  : HikariPool-1 - Start completed.
2026-03-29 12:52:19 [main] WARN  : HHH90000025: MariaDBDialect does not need to be specified explicitly using 'hibernate.dialect' (remove the property setting and it will be selected by default)
2026-03-29 12:52:21 [main] INFO  : HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
2026-03-29 12:52:21 [main] INFO  : Initialized JPA EntityManagerFactory for persistence unit 'default'
2026-03-29 12:52:22 [main] WARN  : spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2026-03-29 12:52:22 [main] INFO  : Global AuthenticationManager configured with AuthenticationProvider bean with name jwtAuthenticationProvider
2026-03-29 12:52:22 [main] INFO  : Exposing 0 endpoints beneath base path '/actuator'
2026-03-29 12:52:23 [main] INFO  : Starting ProtocolHandler ["http-nio-5443"]
2026-03-29 12:52:23 [main] INFO  : Tomcat started on port 5443 (http) with context path '/'
2026-03-29 12:52:23 [main] INFO  : Started ShoppingListServiceApplication in 8.77 seconds (process running for 9.266)
2026-03-29 12:54:30 [tomcat-handler-0] INFO  : Initializing Spring DispatcherServlet 'dispatcherServlet'
2026-03-29 12:54:30 [tomcat-handler-0] INFO  : Initializing Servlet 'dispatcherServlet'
2026-03-29 12:54:30 [tomcat-handler-0] INFO  : Completed initialization in 1 ms
2026-03-29 12:54:30 [tomcat-handler-0] INFO  : New session connected: a4e0779d-8507-515a-4ff6-5f088e5ee411, user: t1
2026-03-29 12:54:30 [tomcat-handler-0] INFO  : New message from user: t1
2026-03-29 12:54:30 [tomcat-handler-0] INFO  : End of message processing - session: a4e0779d-8507-515a-4ff6-5f088e5ee411 from: t1
2026-03-29 12:54:30 [tomcat-handler-0] INFO  : New message from user: t1
2026-03-29 12:54:30 [tomcat-handler-0] INFO  : End of message processing - session: a4e0779d-8507-515a-4ff6-5f088e5ee411 from: t1
2026-03-29 12:54:30 [tomcat-handler-0] INFO  : New message from user: t1
2026-03-29 12:54:30 [tomcat-handler-0] ERROR : java.lang.IllegalArgumentException: Wrong amount of parameters
2026-03-29 12:54:30 [tomcat-handler-0] INFO  : End of message processing - session: a4e0779d-8507-515a-4ff6-5f088e5ee411 from: t1
2026-03-29 12:54:30 [tomcat-handler-0] INFO  : New message from user: t1
2026-03-29 12:54:30 [tomcat-handler-0] INFO  : /synchronizeData connected: User UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=eyJhbGciOiJIUzM4NCJ9.eyJzdWIiOiJ0MSIsImlhdCI6MTc3NDc4MTY3MCwiZXhwIjoxNzc0NzgyNTcwfQ.IW6n60TpJy3UOAqjG1UX-6wb5LhOXlI3b_gMoaHsc-aF-_HsMYMD4-FmroCQTeqi, Granted Authorities=[USER]]
2026-03-29 12:54:31 [tomcat-handler-0] INFO  : Sending message to owner: a4e0779d-8507-515a-4ff6-5f088e5ee411
2026-03-29 12:54:31 [tomcat-handler-0] INFO  : End of message processing - session: a4e0779d-8507-515a-4ff6-5f088e5ee411 from: t1
2026-03-29 12:57:55 [tomcat-handler-1] INFO  : Session closing: a4e0779d-8507-515a-4ff6-5f088e5ee411 - reason: null
2026-03-29 13:06:22 [SpringApplicationShutdownHook] INFO  : Commencing graceful shutdown. Waiting for active requests to complete
2026-03-29 13:06:22 [tomcat-shutdown] INFO  : Graceful shutdown complete
2026-03-29 13:06:24 [SpringApplicationShutdownHook] INFO  : Closing JPA EntityManagerFactory for persistence unit 'default'
2026-03-29 13:06:24 [SpringApplicationShutdownHook] INFO  : HikariPool-1 - Shutdown initiated...
2026-03-29 13:06:24 [SpringApplicationShutdownHook] INFO  : HikariPool-1 - Shutdown completed.
2026-03-29 13:06:57 [background-preinit] INFO  : HV000001: Hibernate Validator 8.0.2.Final
2026-03-29 13:06:57 [main] INFO  : Starting ShoppingListServiceApplication using Java 21.0.3 with PID 19104 (C:\Users\kjerz\Desktop\programy programowanie\projekty\ShoppingListService\target\classes started by kjerz in C:\Users\kjerz\Desktop\programy programowanie\projekty\ShoppingListService)
2026-03-29 13:06:57 [main] INFO  : The following 1 profile is active: "dev"
2026-03-29 13:06:58 [main] INFO  : Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2026-03-29 13:06:58 [main] INFO  : Finished Spring Data repository scanning in 135 ms. Found 3 JPA repository interfaces.
2026-03-29 13:06:59 [main] INFO  : Tomcat initialized with port 5443 (http)
2026-03-29 13:06:59 [main] INFO  : Initializing ProtocolHandler ["http-nio-5443"]
2026-03-29 13:06:59 [main] INFO  : Starting service [Tomcat]
2026-03-29 13:06:59 [main] INFO  : Starting Servlet engine: [Apache Tomcat/10.1.40]
2026-03-29 13:06:59 [main] INFO  : Initializing Spring embedded WebApplicationContext
2026-03-29 13:06:59 [main] INFO  : Root WebApplicationContext: initialization completed in 2126 ms
2026-03-29 13:07:00 [main] WARN  : Error: 1193-HY000: Unknown system variable 'WSREP_ON'
2026-03-29 13:07:00 [main] INFO  : Database: jdbc:mariadb://localhost/shopping_list_db?user=root&password=******** (MariaDB 11.7)
2026-03-29 13:07:00 [main] WARN  : Flyway upgrade recommended: MariaDB 11.7 is newer than this version of Flyway and support has not been tested. The latest supported version of MariaDB is 11.2.
2026-03-29 13:07:00 [main] INFO  : Successfully validated 1 migration (execution time 00:00.032s)
2026-03-29 13:07:00 [main] INFO  : Current version of schema `shopping_list_db`: 1
2026-03-29 13:07:00 [main] INFO  : Schema `shopping_list_db` is up to date. No migration necessary.
2026-03-29 13:07:00 [main] INFO  : HHH000204: Processing PersistenceUnitInfo [name: default]
2026-03-29 13:07:00 [main] INFO  : HHH000412: Hibernate ORM core version 6.5.2.Final
2026-03-29 13:07:00 [main] INFO  : HHH000026: Second-level cache disabled
2026-03-29 13:07:00 [main] INFO  : No LoadTimeWeaver setup: ignoring JPA class transformer
2026-03-29 13:07:01 [main] INFO  : HikariPool-1 - Starting...
2026-03-29 13:07:01 [main] INFO  : HikariPool-1 - Added connection org.mariadb.jdbc.Connection@7ffc4195
2026-03-29 13:07:01 [main] INFO  : HikariPool-1 - Start completed.
2026-03-29 13:07:01 [main] WARN  : HHH90000025: MariaDBDialect does not need to be specified explicitly using 'hibernate.dialect' (remove the property setting and it will be selected by default)
2026-03-29 13:07:02 [main] INFO  : HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
2026-03-29 13:07:02 [main] INFO  : Initialized JPA EntityManagerFactory for persistence unit 'default'
2026-03-29 13:07:03 [main] WARN  : spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2026-03-29 13:07:03 [main] INFO  : Global AuthenticationManager configured with AuthenticationProvider bean with name jwtAuthenticationProvider
2026-03-29 13:07:03 [main] INFO  : Exposing 0 endpoints beneath base path '/actuator'
2026-03-29 13:07:04 [main] INFO  : Starting ProtocolHandler ["http-nio-5443"]
2026-03-29 13:07:04 [main] INFO  : Tomcat started on port 5443 (http) with context path '/'
2026-03-29 13:07:04 [main] INFO  : Started ShoppingListServiceApplication in 7.45 seconds (process running for 7.787)
2026-03-29 13:07:31 [tomcat-handler-0] INFO  : Initializing Spring DispatcherServlet 'dispatcherServlet'
2026-03-29 13:07:31 [tomcat-handler-0] INFO  : Initializing Servlet 'dispatcherServlet'
2026-03-29 13:07:31 [tomcat-handler-0] INFO  : Completed initialization in 1 ms
2026-03-29 13:07:31 [tomcat-handler-0] INFO  : New session connected: f536d96e-033e-519b-46ea-85b12796f35c, user: t1
2026-03-29 13:07:31 [tomcat-handler-0] INFO  : New message from user: t1
2026-03-29 13:07:31 [tomcat-handler-0] INFO  : End of message processing - session: f536d96e-033e-519b-46ea-85b12796f35c from: t1
2026-03-29 13:07:31 [tomcat-handler-0] INFO  : New message from user: t1
2026-03-29 13:07:31 [tomcat-handler-0] INFO  : End of message processing - session: f536d96e-033e-519b-46ea-85b12796f35c from: t1
2026-03-29 13:07:31 [tomcat-handler-0] INFO  : New message from user: t1
2026-03-29 13:07:31 [tomcat-handler-0] ERROR : java.lang.IllegalArgumentException: Wrong amount of parameters
2026-03-29 13:07:31 [tomcat-handler-0] INFO  : End of message processing - session: f536d96e-033e-519b-46ea-85b12796f35c from: t1
2026-03-29 13:07:31 [tomcat-handler-0] INFO  : New message from user: t1
2026-03-29 13:07:31 [tomcat-handler-0] INFO  : /synchronizeData connected: User UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=eyJhbGciOiJIUzM4NCJ9.eyJzdWIiOiJ0MSIsImlhdCI6MTc3NDc4MTY3MCwiZXhwIjoxNzc0NzgyNTcwfQ.IW6n60TpJy3UOAqjG1UX-6wb5LhOXlI3b_gMoaHsc-aF-_HsMYMD4-FmroCQTeqi, Granted Authorities=[USER]]
2026-03-29 13:07:32 [tomcat-handler-0] INFO  : Sending message to owner: f536d96e-033e-519b-46ea-85b12796f35c
2026-03-29 13:07:32 [tomcat-handler-0] INFO  : End of message processing - session: f536d96e-033e-519b-46ea-85b12796f35c from: t1
2026-03-29 13:10:01 [tomcat-handler-1] INFO  : Session closing: f536d96e-033e-519b-46ea-85b12796f35c - reason: null
2026-03-29 13:47:03 [SpringApplicationShutdownHook] INFO  : Commencing graceful shutdown. Waiting for active requests to complete
2026-03-29 13:47:03 [tomcat-shutdown] INFO  : Graceful shutdown complete
2026-03-29 13:47:05 [SpringApplicationShutdownHook] INFO  : Closing JPA EntityManagerFactory for persistence unit 'default'
2026-03-29 13:47:05 [SpringApplicationShutdownHook] INFO  : HikariPool-1 - Shutdown initiated...
2026-03-29 13:47:05 [SpringApplicationShutdownHook] INFO  : HikariPool-1 - Shutdown completed.
2026-03-29 13:59:48 [background-preinit] INFO  : HV000001: Hibernate Validator 8.0.2.Final
2026-03-29 13:59:48 [main] INFO  : Starting ShoppingListServiceApplication using Java 21.0.3 with PID 2824 (C:\Users\kjerz\Desktop\programy programowanie\projekty\ShoppingListService\target\classes started by kjerz in C:\Users\kjerz\Desktop\programy programowanie\projekty\ShoppingListService)
2026-03-29 13:59:48 [main] INFO  : The following 1 profile is active: "dev"
2026-03-29 13:59:49 [main] INFO  : Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2026-03-29 13:59:49 [main] INFO  : Finished Spring Data repository scanning in 116 ms. Found 3 JPA repository interfaces.
2026-03-29 13:59:50 [main] INFO  : Tomcat initialized with port 5443 (http)
2026-03-29 13:59:50 [main] INFO  : Initializing ProtocolHandler ["http-nio-5443"]
2026-03-29 13:59:50 [main] INFO  : Starting service [Tomcat]
2026-03-29 13:59:50 [main] INFO  : Starting Servlet engine: [Apache Tomcat/10.1.40]
2026-03-29 13:59:50 [main] INFO  : Initializing Spring embedded WebApplicationContext
2026-03-29 13:59:50 [main] INFO  : Root WebApplicationContext: initialization completed in 1999 ms
2026-03-29 13:59:50 [main] WARN  : Error: 1193-HY000: Unknown system variable 'WSREP_ON'
2026-03-29 13:59:50 [main] INFO  : Database: jdbc:mariadb://localhost/shopping_list_db?user=root&password=******** (MariaDB 11.7)
2026-03-29 13:59:50 [main] WARN  : Flyway upgrade recommended: MariaDB 11.7 is newer than this version of Flyway and support has not been tested. The latest supported version of MariaDB is 11.2.
2026-03-29 13:59:50 [main] INFO  : Successfully validated 1 migration (execution time 00:00.022s)
2026-03-29 13:59:50 [main] INFO  : Current version of schema `shopping_list_db`: 1
2026-03-29 13:59:50 [main] INFO  : Schema `shopping_list_db` is up to date. No migration necessary.
2026-03-29 13:59:50 [main] INFO  : HHH000204: Processing PersistenceUnitInfo [name: default]
2026-03-29 13:59:50 [main] INFO  : HHH000412: Hibernate ORM core version 6.5.2.Final
2026-03-29 13:59:51 [main] INFO  : HHH000026: Second-level cache disabled
2026-03-29 13:59:51 [main] INFO  : No LoadTimeWeaver setup: ignoring JPA class transformer
2026-03-29 13:59:51 [main] INFO  : HikariPool-1 - Starting...
2026-03-29 13:59:51 [main] INFO  : HikariPool-1 - Added connection org.mariadb.jdbc.Connection@3e4636c3
2026-03-29 13:59:51 [main] INFO  : HikariPool-1 - Start completed.
2026-03-29 13:59:51 [main] WARN  : HHH90000025: MariaDBDialect does not need to be specified explicitly using 'hibernate.dialect' (remove the property setting and it will be selected by default)
2026-03-29 13:59:52 [main] INFO  : HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
2026-03-29 13:59:52 [main] INFO  : Initialized JPA EntityManagerFactory for persistence unit 'default'
2026-03-29 13:59:53 [main] WARN  : spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2026-03-29 13:59:53 [main] INFO  : Global AuthenticationManager configured with AuthenticationProvider bean with name jwtAuthenticationProvider
2026-03-29 13:59:54 [main] INFO  : Exposing 0 endpoints beneath base path '/actuator'
2026-03-29 13:59:54 [main] INFO  : Starting ProtocolHandler ["http-nio-5443"]
2026-03-29 13:59:54 [main] INFO  : Tomcat started on port 5443 (http) with context path '/'
2026-03-29 13:59:54 [main] INFO  : Started ShoppingListServiceApplication in 7.265 seconds (process running for 7.773)
2026-03-29 14:00:16 [tomcat-handler-0] INFO  : Initializing Spring DispatcherServlet 'dispatcherServlet'
2026-03-29 14:00:16 [tomcat-handler-0] INFO  : Initializing Servlet 'dispatcherServlet'
2026-03-29 14:00:16 [tomcat-handler-0] INFO  : Completed initialization in 1 ms
2026-03-29 14:00:17 [tomcat-handler-0] INFO  : New session connected: 5cf26dfb-857e-831f-b58d-33bdb23cdf6e, user: t1
2026-03-29 14:00:17 [tomcat-handler-0] INFO  : New message from user: t1
2026-03-29 14:00:17 [tomcat-handler-0] INFO  : End of message processing - session: 5cf26dfb-857e-831f-b58d-33bdb23cdf6e from: t1
2026-03-29 14:00:17 [tomcat-handler-0] INFO  : New message from user: t1
2026-03-29 14:00:17 [tomcat-handler-0] INFO  : End of message processing - session: 5cf26dfb-857e-831f-b58d-33bdb23cdf6e from: t1
2026-03-29 14:00:17 [tomcat-handler-0] INFO  : New message from user: t1
2026-03-29 14:00:17 [tomcat-handler-0] ERROR : java.lang.IllegalArgumentException: Wrong amount of parameters
2026-03-29 14:00:17 [tomcat-handler-0] INFO  : End of message processing - session: 5cf26dfb-857e-831f-b58d-33bdb23cdf6e from: t1
2026-03-29 14:00:17 [tomcat-handler-0] INFO  : New message from user: t1
2026-03-29 14:00:17 [tomcat-handler-0] INFO  : /synchronizeData connected: User UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=eyJhbGciOiJIUzM4NCJ9.eyJzdWIiOiJ0MSIsImlhdCI6MTc3NDc4NTYxNiwiZXhwIjoxNzc0Nzg2NTE2fQ.WXN_Z4HqT6k9JcOMEm2tVt0MJnoSmsM_IO7_0cUYzYGfiH5vip-JM4z7h5Pc_cCt, Granted Authorities=[USER]]
2026-03-29 14:00:17 [tomcat-handler-0] INFO  : Sending message to owner: 5cf26dfb-857e-831f-b58d-33bdb23cdf6e
2026-03-29 14:00:17 [tomcat-handler-0] INFO  : End of message processing - session: 5cf26dfb-857e-831f-b58d-33bdb23cdf6e from: t1
2026-03-29 14:02:07 [tomcat-handler-1] INFO  : Session closing: 5cf26dfb-857e-831f-b58d-33bdb23cdf6e - reason: null
2026-03-29 14:02:11 [tomcat-handler-2] INFO  : New session connected: 8481e6dd-988c-70fc-fa28-5d37ba9b6894, user: t1
2026-03-29 14:02:11 [tomcat-handler-3] INFO  : New message from user: t1
2026-03-29 14:02:11 [tomcat-handler-3] INFO  : End of message processing - session: 8481e6dd-988c-70fc-fa28-5d37ba9b6894 from: t1
2026-03-29 14:02:11 [tomcat-handler-3] INFO  : New message from user: t1
2026-03-29 14:02:11 [tomcat-handler-3] INFO  : End of message processing - session: 8481e6dd-988c-70fc-fa28-5d37ba9b6894 from: t1
2026-03-29 14:02:11 [tomcat-handler-3] INFO  : New message from user: t1
2026-03-29 14:02:11 [tomcat-handler-3] ERROR : java.lang.IllegalArgumentException: Wrong amount of parameters
2026-03-29 14:02:11 [tomcat-handler-3] INFO  : End of message processing - session: 8481e6dd-988c-70fc-fa28-5d37ba9b6894 from: t1
2026-03-29 14:02:11 [tomcat-handler-3] INFO  : New message from user: t1
2026-03-29 14:02:11 [tomcat-handler-3] INFO  : /synchronizeData connected: User UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=eyJhbGciOiJIUzM4NCJ9.eyJzdWIiOiJ0MSIsImlhdCI6MTc3NDc4NTYxNiwiZXhwIjoxNzc0Nzg2NTE2fQ.WXN_Z4HqT6k9JcOMEm2tVt0MJnoSmsM_IO7_0cUYzYGfiH5vip-JM4z7h5Pc_cCt, Granted Authorities=[USER]]
2026-03-29 14:02:11 [tomcat-handler-3] INFO  : Sending message to owner: 8481e6dd-988c-70fc-fa28-5d37ba9b6894
2026-03-29 14:02:11 [tomcat-handler-3] INFO  : End of message processing - session: 8481e6dd-988c-70fc-fa28-5d37ba9b6894 from: t1
2026-03-29 14:04:29 [SpringApplicationShutdownHook] INFO  : Commencing graceful shutdown. Waiting for active requests to complete
2026-03-29 14:04:29 [tomcat-shutdown] INFO  : Graceful shutdown complete
2026-03-29 14:04:32 [SpringApplicationShutdownHook] INFO  : Closing JPA EntityManagerFactory for persistence unit 'default'
2026-03-29 14:04:32 [SpringApplicationShutdownHook] INFO  : HikariPool-1 - Shutdown initiated...
2026-03-29 14:04:32 [SpringApplicationShutdownHook] INFO  : HikariPool-1 - Shutdown completed.
2026-03-29 14:04:32 [SpringApplicationShutdownHook] ERROR : Error java.nio.channels.ClosedChannelException - session: 8481e6dd-988c-70fc-fa28-5d37ba9b6894 from: t1
2026-03-29 14:04:32 [SpringApplicationShutdownHook] ERROR : Closing session due to exception for StandardWebSocketSession[id=8481e6dd-988c-70fc-fa28-5d37ba9b6894, uri=ws://localhost:5443/ws?token=eyJhbGciOiJIUzM4NCJ9.eyJzdWIiOiJ0MSIsImlhdCI6MTc3NDc4NTYxNiwiZXhwIjoxNzc0Nzg2NTE2fQ.WXN_Z4HqT6k9JcOMEm2tVt0MJnoSmsM_IO7_0cUYzYGfiH5vip-JM4z7h5Pc_cCt]
java.io.IOException: The transformer has been closed and may no longer be used
	at org.apache.tomcat.websocket.PerMessageDeflate.sendMessagePart(PerMessageDeflate.java:358)
	at org.apache.tomcat.websocket.WsRemoteEndpointImplBase.sendMessageBlockInternal(WsRemoteEndpointImplBase.java:288)
	at org.apache.tomcat.websocket.WsRemoteEndpointImplBase.sendMessageBlock(WsRemoteEndpointImplBase.java:266)
